 
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection 
2022-07-21;Guatemala;1004311;18881;0;1.88;0.00;98.12
2022-07-21;Gambie;12028;368;0;3.06;0.00;96.94
2022-07-21;Géorgie;1675265;16854;0;1.01;0.00;98.99
2022-07-21;Érythrée;9907;103;0;1.04;0.00;98.96
2022-07-21;République Dominicaine;624167;4383;0;0.70;0.00;99.30
2022-07-21;Chypre;545896;1086;0;0.20;0.00;99.80
2022-07-21;Costa Rica;960340;8525;0;0.89;0.00;99.11
2022-07-21;Côte d'Ivoire;84845;808;0;0.95;0.00;99.05
2022-07-21;Canada;4051382;43661;0;1.08;0.00;98.92
2022-07-21;Bahamas;36533;822;0;2.25;0.00;97.75
2022-07-21;Bénin;27271;163;0;0.60;0.00;99.40
2022-07-21;Bangladesh;2000279;29256;0;1.46;0.00;98.54
2022-07-21;Australie;9018965;11028;0;0.12;0.00;99.88
2022-07-21;Émirats Arabes Unis;978966;2329;0;0.24;0.00;99.76
2022-07-21;Zambie;328550;4013;0;1.22;0.00;98.78
2022-07-21;St-Vincent / Grenadines;9267;115;0;1.24;0.00;98.76
2022-07-21;Ouganda;168887;3627;0;2.15;0.00;97.85
2022-07-21;Turquie;15524071;99184;0;0.64;0.00;99.36
2022-07-21;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-07-21;Eswatini;73247;1417;0;1.93;0.00;98.07
2022-07-21;Somalie;26912;1361;0;5.06;0.00;94.94
2022-07-21;Slovénie;1067317;6673;0;0.63;0.00;99.37
2022-07-21;Îles Salomon;21544;153;0;0.71;0.00;99.29
2022-07-21;Réunion;429237;825;0;0.19;0.00;99.81
2022-07-21;Papouasie-Nouvelle-Guinée;44768;662;0;1.48;0.00;98.52
2022-07-21;Nigéria;259720;3146;0;1.21;0.00;98.79
2022-07-21;Malaisie;4640235;35888;0;0.77;0.00;99.23
2022-07-21;Birmanie;613887;19434;0;3.17;0.00;96.83
2022-07-21;Montenegro;250173;2736;0;1.09;0.00;98.91
2022-07-21;Luxembourg;278975;1107;0;0.40;0.00;99.60
2022-07-21;Sainte-Lucie;27559;385;0;1.40;0.00;98.60
2022-07-21;Corée du Sud;19077659;24825;0;0.13;0.00;99.87
2022-07-21;Kirghizistan;201704;2991;0;1.48;0.00;98.52
2022-07-21;Italie;20467349;170527;0;0.83;0.00;99.17
2022-07-21;Croatie;1173374;16188;0;1.38;0.00;98.62
2022-07-21;Guinée;37358;445;0;1.19;0.00;98.81
2022-07-21;Guyane Française;89779;402;0;0.45;0.00;99.55
2022-07-21;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-07-21;Espagne;13132159;109642;0;0.83;0.00;99.17
2022-07-21;Algérie;266654;6875;0;2.58;0.00;97.42
2022-07-21;République Tchèque;3964280;40380;0;1.02;0.00;98.98
2022-07-21;Bhoutan;60109;21;0;0.03;0.00;99.97
2022-07-21;Saint Barthélemy;4954;6;0;0.12;0.00;99.88
2022-07-21;Belgique;4381331;32118;0;0.73;0.00;99.27
2022-07-21;Angola;102209;1912;0;1.87;0.00;98.13
2022-07-21;Afghanistan;184224;7738;0;4.20;0.00;95.80
2022-07-21;Zimbabwe;256217;5570;0;2.17;0.00;97.83
2022-07-21;Samoa;15243;29;0;0.19;0.00;99.81
2022-07-21;Venezuela;531657;5753;0;1.08;0.00;98.92
2022-07-21;Trinité-et-Tobago;169805;4041;0;2.38;0.00;97.62
2022-07-21;Suriname;80949;1379;0;1.70;0.00;98.30
2022-07-21;Seychelles;45269;168;0;0.37;0.00;99.63
2022-07-21;Roumanie;2988788;65839;0;2.20;0.00;97.80
2022-07-21;Philippines;3741987;60641;0;1.62;0.00;98.38
2022-07-21;Palestine;672039;5664;0;0.84;0.00;99.16
2022-07-21;Nouvelle-Zélande;1555433;1891;0;0.12;0.00;99.88
2022-07-21;Nicaragua;14777;244;0;1.65;0.00;98.35
2022-07-21;Mozambique;229252;2215;0;0.97;0.00;99.03
2022-07-21;Malte;111833;780;0;0.70;0.00;99.30
2022-07-21;Mongolie;934357;2119;0;0.23;0.00;99.77
2022-07-21;Saint Martin;11410;63;0;0.55;0.00;99.45
2022-07-21;Lettonie;851433;5879;0;0.69;0.00;99.31
2022-07-21;Liechtenstein;18468;85;0;0.46;0.00;99.54
2022-07-21;Koweït;648216;2556;0;0.39;0.00;99.61
2022-07-21;Cambodge;136532;3056;0;2.24;0.00;97.76
2022-07-21;Inde;43847065;525930;0;1.20;0.00;98.80
2022-07-21;Haïti;32131;838;0;2.61;0.00;97.39
2022-07-21;Guinée-Bissau;8400;171;0;2.04;0.00;97.96
2022-07-21;Guadeloupe;179285;960;0;0.54;0.00;99.46
2022-07-21;France;32443112;147885;0;0.46;0.00;99.54
2022-07-21;Éthiopie;491508;7564;0;1.54;0.00;98.46
2022-07-21;Équateur;946487;35786;0;3.78;0.00;96.22
2022-07-21;Allemagne;30239122;143061;0;0.47;0.00;99.53
2022-07-21;Cuba;1107100;8529;0;0.77;0.00;99.23
2022-07-21;Chili;4161478;59216;0;1.42;0.00;98.58
2022-07-21;Rép. Dém. du Congo;91928;1390;0;1.51;0.00;98.49
2022-07-21;Burkina Faso;21128;387;0;1.83;0.00;98.17
2022-07-21;Antarctique;11;0;0;0.00;0.00;100.00
2022-07-21;Antigua-et-Barbuda;8712;144;0;1.65;0.00;98.35
2022-07-21;Autres;721;15;0;2.08;0.00;97.92
2022-07-21;Kosovo;241506;3155;0;1.31;0.00;98.69
2022-07-21;États-Unis;90200438;1026294;0;1.14;0.00;98.86
2022-07-21;Timor-Leste;22984;133;0;0.58;0.00;99.42
2022-07-21;Tchad;7430;193;0;2.60;0.00;97.40
2022-07-21;Soudan du sud;17733;138;0;0.78;0.00;99.22
2022-07-21;Slovaquie;2569210;20188;0;0.79;0.00;99.21
2022-07-21;Soudan;62914;4955;0;7.88;0.00;92.12
2022-07-21;Serbie;2072089;16193;0;0.78;0.00;99.22
2022-07-21;Portugal;5312553;24513;0;0.46;0.00;99.54
2022-07-21;Pakistan;1549073;30462;0;1.97;0.00;98.03
2022-07-21;Oman;393002;4628;0;1.18;0.00;98.82
2022-07-21;Pays-Bas;8409332;23080;0;0.27;0.00;99.73
2022-07-21;Namibie;169253;4069;0;2.40;0.00;97.60
2022-07-21;Maurice;236651;1008;0;0.43;0.00;99.57
2022-07-21;Macao;781;6;0;0.77;0.00;99.23
2022-07-21;Madagascar;66289;1406;0;2.12;0.00;97.88
2022-07-21;Libye;502642;6431;0;1.28;0.00;98.72
2022-07-21;Sri Lanka;664704;16535;0;2.49;0.00;97.51
2022-07-21;Kiribati;3348;13;0;0.39;0.00;99.61
2022-07-21;Jamaïque;145157;3176;0;2.19;0.00;97.81
2022-07-21;Hongrie;1951079;46736;0;2.40;0.00;97.60
2022-07-21;Guyana;69252;1268;0;1.83;0.00;98.17
2022-07-21;Guinée Équatoriale;16654;183;0;1.10;0.00;98.90
2022-07-21;Ghana;167215;1456;0;0.87;0.00;99.13
2022-07-21;Gabon;48289;306;0;0.63;0.00;99.37
2022-07-21;Finlande;1171034;5012;0;0.43;0.00;99.57
2022-07-21;Estonie;584373;2612;0;0.45;0.00;99.55
2022-07-21;Djibouti;15690;189;0;1.20;0.00;98.80
2022-07-21;Cap-vert;62017;409;0;0.66;0.00;99.34
2022-07-21;Cameroun;120068;1931;0;1.61;0.00;98.39
2022-07-21;République Centrafricaine;14712;113;0;0.77;0.00;99.23
2022-07-21;Botswana;325181;2763;0;0.85;0.00;99.15
2022-07-21;Brunéi Darussalam;193434;225;0;0.12;0.00;99.88
2022-07-21;Bulgarie;1192284;37319;0;3.13;0.00;96.87
2022-07-21;Azerbaïdjan;795495;9729;0;1.22;0.00;98.78
2022-07-21;Argentine;9465827;129202;0;1.36;0.00;98.64
2022-07-21;Yémen;11849;2149;0;18.14;0.00;81.86
2022-07-21;Uruguay;967808;7387;0;0.76;0.00;99.24
2022-07-21;Taïwan;4362227;8392;0;0.19;0.00;99.81
2022-07-21;Sao Tomé-et-Principe;6087;74;0;1.22;0.00;98.78
2022-07-21;Sierra Leone;7725;125;0;1.62;0.00;98.38
2022-07-21;Suède;2533978;19249;0;0.76;0.00;99.24
2022-07-21;Russie;18241184;374298;0;2.05;0.00;97.95
2022-07-21;Palaos;5308;6;0;0.11;0.00;99.89
2022-07-21;Pologne;6041891;116492;0;1.93;0.00;98.07
2022-07-21;Panama;942083;8395;0;0.89;0.00;99.11
2022-07-21;Norvège;1453985;3596;0;0.25;0.00;99.75
2022-07-21;Nouvelle-Calédonie;68135;314;0;0.46;0.00;99.54
2022-07-21;Maldives;183908;307;0;0.17;0.00;99.83
2022-07-21;Îles Marshall;59;0;0;0.00;0.00;100.00
2022-07-21;Maroc;1255681;16204;0;1.29;0.00;98.71
2022-07-21;Libéria;7508;294;0;3.92;0.00;96.08
2022-07-21;Kazakhstan;1413079;19020;0;1.35;0.00;98.65
2022-07-21;Comores;8270;160;0;1.93;0.00;98.07
2022-07-21;Jordanie;1705116;14070;0;0.83;0.00;99.17
2022-07-21;Iraq;2421716;25280;0;1.04;0.00;98.96
2022-07-21;Indonésie;6154494;156880;0;2.55;0.00;97.45
2022-07-21;Hong-Kong;1309208;9448;0;0.72;0.00;99.28
2022-07-21;Grèce;4210771;30707;0;0.73;0.00;99.27
2022-07-21;Gibraltar;19902;105;0;0.53;0.00;99.47
2022-07-21;Royaume-Uni;23401672;183310;0;0.78;0.00;99.22
2022-07-21;Fidji;67191;870;0;1.29;0.00;98.71
2022-07-21;Égypte;515645;24750;0;4.80;0.00;95.20
2022-07-21;Danemark;3228504;6602;0;0.20;0.00;99.80
2022-07-21;Chine;899024;5226;0;0.58;0.00;99.42
2022-07-21;Congo (Brazzaville);24604;386;0;1.57;0.00;98.43
2022-07-21;Bélarus;994037;7118;0;0.72;0.00;99.28
2022-07-21;Bolivie;991680;22007;0;2.22;0.00;97.78
2022-07-21;Bahreïn;653447;1506;0;0.23;0.00;99.77
2022-07-21;Bosnie-Herzégovine;382382;15825;0;4.14;0.00;95.86
2022-07-21;Albanie;293917;3517;0;1.20;0.00;98.80
2022-07-20;Albanie;293917;3517;0;1.20;0.00;98.80
2022-07-20;Bosnie-Herzégovine;381982;15825;0;4.14;0.00;95.86
2022-07-20;Bahreïn;652527;1506;0;0.23;0.00;99.77
2022-07-20;Bolivie;985630;21999;0;2.23;0.00;97.77
2022-07-20;Bélarus;994037;7118;0;0.72;0.00;99.28
2022-07-20;Congo (Brazzaville);24604;386;0;1.57;0.00;98.43
2022-07-20;Chine;898184;5226;0;0.58;0.00;99.42
2022-07-20;Danemark;3226388;6592;0;0.20;0.00;99.80
2022-07-20;Égypte;515645;24750;0;4.80;0.00;95.20
2022-07-20;Fidji;66975;870;0;1.30;0.00;98.70
2022-07-20;Royaume-Uni;23401672;183310;0;0.78;0.00;99.22
2022-07-20;Gibraltar;19862;105;0;0.53;0.00;99.47
2022-07-20;Grèce;4210771;30707;0;0.73;0.00;99.27
2022-07-20;Hong-Kong;1304833;9445;0;0.72;0.00;99.28
2022-07-20;Indonésie;6149084;156875;0;2.55;0.00;97.45
2022-07-20;Iraq;2417719;25277;0;1.05;0.00;98.95
2022-07-20;Jordanie;1705116;14070;0;0.83;0.00;99.17
2022-07-20;Comores;8270;160;0;1.93;0.00;98.07
2022-07-20;Kazakhstan;1410812;19020;0;1.35;0.00;98.65
2022-07-20;Libéria;7505;294;0;3.92;0.00;96.08
2022-07-20;Maroc;1254550;16198;0;1.29;0.00;98.71
2022-07-20;Îles Marshall;58;0;0;0.00;0.00;100.00
2022-07-20;Maldives;183908;307;0;0.17;0.00;99.83
2022-07-20;Nouvelle-Calédonie;68135;314;0;0.46;0.00;99.54
2022-07-20;Norvège;1453714;3596;0;0.25;0.00;99.75
2022-07-20;Panama;942083;8395;0;0.89;0.00;99.11
2022-07-20;Pologne;6038893;116486;0;1.93;0.00;98.07
2022-07-20;Palaos;5308;6;0;0.11;0.00;99.89
2022-07-20;Russie;18234870;374259;0;2.05;0.00;97.95
2022-07-20;Suède;2528166;19203;0;0.76;0.00;99.24
2022-07-20;Sierra Leone;7725;125;0;1.62;0.00;98.38
2022-07-20;Sao Tomé-et-Principe;6087;74;0;1.22;0.00;98.78
2022-07-20;Taïwan;4337076;8318;0;0.19;0.00;99.81
2022-07-20;Uruguay;967808;7387;0;0.76;0.00;99.24
2022-07-20;Yémen;11849;2149;0;18.14;0.00;81.86
2022-07-20;Argentine;9465827;129202;0;1.36;0.00;98.64
2022-07-20;Azerbaïdjan;795190;9727;0;1.22;0.00;98.78
2022-07-20;Bulgarie;1190644;37313;0;3.13;0.00;96.87
2022-07-20;Brunéi Darussalam;191774;225;0;0.12;0.00;99.88
2022-07-20;Botswana;324841;2760;0;0.85;0.00;99.15
2022-07-20;République Centrafricaine;14712;113;0;0.77;0.00;99.23
2022-07-20;Cameroun;120068;1931;0;1.61;0.00;98.39
2022-07-20;Cap-vert;61994;409;0;0.66;0.00;99.34
2022-07-20;Djibouti;15690;189;0;1.20;0.00;98.80
2022-07-20;Estonie;584373;2612;0;0.45;0.00;99.55
2022-07-20;Finlande;1171034;5012;0;0.43;0.00;99.57
2022-07-20;Gabon;48289;306;0;0.63;0.00;99.37
2022-07-20;Ghana;167215;1456;0;0.87;0.00;99.13
2022-07-20;Guinée Équatoriale;16654;183;0;1.10;0.00;98.90
2022-07-20;Guyana;69172;1268;0;1.83;0.00;98.17
2022-07-20;Hongrie;1951079;46736;0;2.40;0.00;97.60
2022-07-20;Jamaïque;144997;3174;0;2.19;0.00;97.81
2022-07-20;Kiribati;3236;13;0;0.40;0.00;99.60
2022-07-20;Sri Lanka;664647;16533;0;2.49;0.00;97.51
2022-07-20;Libye;502642;6431;0;1.28;0.00;98.72
2022-07-20;Madagascar;66289;1406;0;2.12;0.00;97.88
2022-07-20;Macao;772;5;0;0.65;0.00;99.35
2022-07-20;Maurice;236651;1008;0;0.43;0.00;99.57
2022-07-20;Namibie;169253;4069;0;2.40;0.00;97.60
2022-07-20;Pays-Bas;8404838;23076;0;0.27;0.00;99.73
2022-07-20;Oman;393002;4628;0;1.18;0.00;98.82
2022-07-20;Pakistan;1548394;30455;0;1.97;0.00;98.03
2022-07-20;Portugal;5307141;24503;0;0.46;0.00;99.54
2022-07-20;Serbie;2067840;16185;0;0.78;0.00;99.22
2022-07-20;Soudan;62914;4955;0;7.88;0.00;92.12
2022-07-20;Slovaquie;2567776;20183;0;0.79;0.00;99.21
2022-07-20;Soudan du sud;17733;138;0;0.78;0.00;99.22
2022-07-20;Tchad;7430;193;0;2.60;0.00;97.40
2022-07-20;Timor-Leste;22984;133;0;0.58;0.00;99.42
2022-07-20;États-Unis;90046261;1025763;0;1.14;0.00;98.86
2022-07-20;Kosovo;240066;3153;0;1.31;0.00;98.69
2022-07-20;Autres;721;15;0;2.08;0.00;97.92
2022-07-20;Antigua-et-Barbuda;8712;144;0;1.65;0.00;98.35
2022-07-20;Antarctique;11;0;0;0.00;0.00;100.00
2022-07-20;Burkina Faso;21128;387;0;1.83;0.00;98.17
2022-07-20;Rép. Dém. du Congo;91928;1390;0;1.51;0.00;98.49
2022-07-20;Chili;4152475;59146;0;1.42;0.00;98.58
2022-07-20;Cuba;1107005;8529;0;0.77;0.00;99.23
2022-07-20;Allemagne;30131303;142948;0;0.47;0.00;99.53
2022-07-20;Équateur;940179;35781;0;3.81;0.00;96.19
2022-07-20;Éthiopie;491409;7563;0;1.54;0.00;98.46
2022-07-20;France;32362243;147752;0;0.46;0.00;99.54
2022-07-20;Guadeloupe;179285;960;0;0.54;0.00;99.46
2022-07-20;Guinée-Bissau;8400;171;0;2.04;0.00;97.96
2022-07-20;Haïti;32131;838;0;2.61;0.00;97.39
2022-07-20;Inde;43824728;525866;0;1.20;0.00;98.80
2022-07-20;Cambodge;136512;3056;0;2.24;0.00;97.76
2022-07-20;Koweït;648216;2556;0;0.39;0.00;99.61
2022-07-20;Liechtenstein;18452;85;0;0.46;0.00;99.54
2022-07-20;Lettonie;849802;5879;0;0.69;0.00;99.31
2022-07-20;Saint Martin;11410;63;0;0.55;0.00;99.45
2022-07-20;Mongolie;933241;2119;0;0.23;0.00;99.77
2022-07-20;Malte;111629;778;0;0.70;0.00;99.30
2022-07-20;Mozambique;229160;2215;0;0.97;0.00;99.03
2022-07-20;Nicaragua;14777;244;0;1.65;0.00;98.35
2022-07-20;Nouvelle-Zélande;1546353;1869;0;0.12;0.00;99.88
2022-07-20;Palestine;672039;5664;0;0.84;0.00;99.16
2022-07-20;Philippines;3739160;60641;0;1.62;0.00;98.38
2022-07-20;Roumanie;2981659;65836;0;2.21;0.00;97.79
2022-07-20;Seychelles;45269;168;0;0.37;0.00;99.63
2022-07-20;Suriname;80949;1379;0;1.70;0.00;98.30
2022-07-20;Trinité-et-Tobago;169581;4039;0;2.38;0.00;97.62
2022-07-20;Venezuela;531094;5753;0;1.08;0.00;98.92
2022-07-20;Samoa;15183;29;0;0.19;0.00;99.81
2022-07-20;Zimbabwe;256187;5568;0;2.17;0.00;97.83
2022-07-20;Afghanistan;184038;7737;0;4.20;0.00;95.80
2022-07-20;Angola;102209;1912;0;1.87;0.00;98.13
2022-07-20;Belgique;4381331;32118;0;0.73;0.00;99.27
2022-07-20;Saint Barthélemy;4954;6;0;0.12;0.00;99.88
2022-07-20;Bhoutan;60109;21;0;0.03;0.00;99.97
2022-07-20;République Tchèque;3961570;40370;0;1.02;0.00;98.98
2022-07-20;Algérie;266591;6875;0;2.58;0.00;97.42
2022-07-20;Espagne;13132159;109642;0;0.83;0.00;99.17
2022-07-20;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-07-20;Guyane Française;89779;402;0;0.45;0.00;99.55
2022-07-20;Guinée;37358;445;0;1.19;0.00;98.81
2022-07-20;Croatie;1171581;16181;0;1.38;0.00;98.62
2022-07-20;Italie;20385814;170370;0;0.84;0.00;99.16
2022-07-20;Kirghizistan;201704;2991;0;1.48;0.00;98.52
2022-07-20;Corée du Sud;19009080;24794;0;0.13;0.00;99.87
2022-07-20;Sainte-Lucie;27533;385;0;1.40;0.00;98.60
2022-07-20;Luxembourg;277888;1107;0;0.40;0.00;99.60
2022-07-20;Montenegro;249304;2735;0;1.10;0.00;98.90
2022-07-20;Birmanie;613871;19434;0;3.17;0.00;96.83
2022-07-20;Malaisie;4635648;35878;0;0.77;0.00;99.23
2022-07-20;Nigéria;259485;3146;0;1.21;0.00;98.79
2022-07-20;Papouasie-Nouvelle-Guinée;44765;662;0;1.48;0.00;98.52
2022-07-20;Réunion;429237;825;0;0.19;0.00;99.81
2022-07-20;Îles Salomon;21544;153;0;0.71;0.00;99.29
2022-07-20;Slovénie;1065473;6670;0;0.63;0.00;99.37
2022-07-20;Somalie;26912;1361;0;5.06;0.00;94.94
2022-07-20;Eswatini;73247;1417;0;1.93;0.00;98.07
2022-07-20;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-07-20;Turquie;15524071;99184;0;0.64;0.00;99.36
2022-07-20;Ouganda;168845;3627;0;2.15;0.00;97.85
2022-07-20;St-Vincent / Grenadines;9240;115;0;1.24;0.00;98.76
2022-07-20;Zambie;328550;4013;0;1.22;0.00;98.78
2022-07-20;Émirats Arabes Unis;977578;2328;0;0.24;0.00;99.76
2022-07-20;Australie;8967138;10968;0;0.12;0.00;99.88
2022-07-20;Bangladesh;1999395;29250;0;1.46;0.00;98.54
2022-07-20;Bénin;27271;163;0;0.60;0.00;99.40
2022-07-20;Bahamas;36502;822;0;2.25;0.00;97.75
2022-07-20;Canada;4040958;43606;0;1.08;0.00;98.92
2022-07-20;Côte d'Ivoire;84742;808;0;0.95;0.00;99.05
2022-07-20;Costa Rica;960340;8525;0;0.89;0.00;99.11
2022-07-20;Chypre;545896;1086;0;0.20;0.00;99.80
2022-07-20;République Dominicaine;624167;4383;0;0.70;0.00;99.30
2022-07-20;Érythrée;9898;103;0;1.04;0.00;98.96
2022-07-20;Géorgie;1667453;16847;0;1.01;0.00;98.99
2022-07-20;Gambie;12028;368;0;3.06;0.00;96.94
2022-07-20;Guatemala;997980;18860;0;1.89;0.00;98.11
2022-07-20;Honduras;434796;10930;0;2.51;0.00;97.49
2022-07-20;Israël;4531681;11208;0;0.25;0.00;99.75
2022-07-20;Kenya;337005;5670;0;1.68;0.00;98.32
2022-07-20;Islande;200397;179;0;0.09;0.00;99.91
2022-07-20;Liban;1147581;10496;0;0.91;0.00;99.09
2022-07-20;Lituanie;1172186;9194;0;0.78;0.00;99.22
2022-07-20;Moldavie;526394;11592;0;2.20;0.00;97.80
2022-07-20;Mali;31205;737;0;2.36;0.00;97.64
2022-07-20;Mauritanie;62108;989;0;1.59;0.00;98.41
2022-07-20;Mexique;6523019;326764;0;5.01;0.00;94.99
2022-07-20;Polynésie Française;74305;649;0;0.87;0.00;99.13
2022-07-20;Qatar;398558;680;0;0.17;0.00;99.83
2022-07-20;Arabie Saoudite;805879;9233;0;1.15;0.00;98.85
2022-07-20;Sénégal;86891;1968;0;2.26;0.00;97.74
2022-07-20;Syrie;56027;3150;0;5.62;0.00;94.38
2022-07-20;Thaïlande;4565854;31050;0;0.68;0.00;99.32
2022-07-20;Tonga;12439;12;0;0.10;0.00;99.90
2022-07-20;Ukraine;5290040;116428;0;2.20;0.00;97.80
2022-07-20;Vatican;29;0;0;0.00;0.00;100.00
2022-07-20;Vanuatu;11730;14;0;0.12;0.00;99.88
2022-07-20;Afrique du Sud;4001444;101939;0;2.55;0.00;97.45
2022-07-20;Andorre;45061;153;0;0.34;0.00;99.66
2022-07-20;Arménie;424400;8629;0;2.03;0.00;97.97
2022-07-20;Autriche;4675532;20198;0;0.43;0.00;99.57
2022-07-20;Barbade;88565;480;0;0.54;0.00;99.46
2022-07-20;Burundi;43593;38;0;0.09;0.00;99.91
2022-07-20;Brésil;33454294;676217;0;2.02;0.00;97.98
2022-07-20;Belize;66438;680;0;1.02;0.00;98.98
2022-07-20;Suisse;3911515;13873;0;0.35;0.00;99.65
2022-07-20;Colombie;6223497;140365;0;2.26;0.00;97.74
2022-07-20;Dominique;14852;68;0;0.46;0.00;99.54
2022-07-20;Grenade;18694;233;0;1.25;0.00;98.75
2022-07-20;Irlande;1639459;7620;0;0.46;0.00;99.54
2022-07-20;Iran;7296635;141564;0;1.94;0.00;98.06
2022-07-20;Japon;10613947;31698;0;0.30;0.00;99.70
2022-07-20;Saint-Kitts-et-Nevis;6399;45;0;0.70;0.00;99.30
2022-07-20;Laos;210638;757;0;0.36;0.00;99.64
2022-07-20;Lesotho;34040;702;0;2.06;0.00;97.94
2022-07-20;Monaco;13887;61;0;0.44;0.00;99.56
2022-07-20;Macédoine;320598;9345;0;2.91;0.00;97.09
2022-07-20;Martinique;208003;986;0;0.47;0.00;99.53
2022-07-20;Malawi;87105;2655;0;3.05;0.00;96.95
2022-07-20;Niger;9104;311;0;3.42;0.00;96.58
2022-07-20;Népal;982402;11954;0;1.22;0.00;98.78
2022-07-20;Pérou;3787887;213894;0;5.65;0.00;94.35
2022-07-20;Paraguay;688820;19083;0;2.77;0.00;97.23
2022-07-20;Rwanda;131950;1466;0;1.11;0.00;98.89
2022-07-20;Singapour;1626360;1463;0;0.09;0.00;99.91
2022-07-20;Saint-Marin;19421;117;0;0.60;0.00;99.40
2022-07-20;El Salvador;180970;4181;0;2.31;0.00;97.69
2022-07-20;Togo;37850;276;0;0.73;0.00;99.27
2022-07-20;Tunisie;1114370;28942;0;2.60;0.00;97.40
2022-07-20;Tanzanie;37510;841;0;2.24;0.00;97.76
2022-07-20;Ouzbékistan;242437;1637;0;0.68;0.00;99.32
2022-07-20;Viet Nam;10763694;43091;0;0.40;0.00;99.60
2022-07-20;Mayotte;38408;187;0;0.49;0.00;99.51
2022-07-19;Mayotte;38139;187;0;0.49;0.00;99.51
2022-07-19;Viet Nam;10762532;43091;0;0.40;0.00;99.60
2022-07-19;Ouzbékistan;242366;1637;0;0.68;0.00;99.32
2022-07-19;Tanzanie;37510;841;0;2.24;0.00;97.76
2022-07-19;Tunisie;1114370;28942;0;2.60;0.00;97.40
2022-07-19;Togo;37850;275;0;0.73;0.00;99.27
2022-07-19;El Salvador;180970;4178;0;2.31;0.00;97.69
2022-07-19;Saint-Marin;19353;117;0;0.60;0.00;99.40
2022-07-19;Singapour;1616067;1460;0;0.09;0.00;99.91
2022-07-19;Rwanda;131944;1466;0;1.11;0.00;98.89
2022-07-19;Paraguay;688820;19083;0;2.77;0.00;97.23
2022-07-19;Pérou;3773733;213870;0;5.67;0.00;94.33
2022-07-19;Népal;982062;11954;0;1.22;0.00;98.78
2022-07-19;Niger;9104;311;0;3.42;0.00;96.58
2022-07-19;Malawi;86968;2655;0;3.05;0.00;96.95
2022-07-19;Martinique;208003;986;0;0.47;0.00;99.53
2022-07-19;Macédoine;319806;9343;0;2.92;0.00;97.08
2022-07-19;Monaco;13845;61;0;0.44;0.00;99.56
2022-07-19;Lesotho;34040;702;0;2.06;0.00;97.94
2022-07-19;Laos;210592;757;0;0.36;0.00;99.64
2022-07-19;Saint-Kitts-et-Nevis;6399;45;0;0.70;0.00;99.30
2022-07-19;Japon;10461481;31645;0;0.30;0.00;99.70
2022-07-19;Iran;7289542;141532;0;1.94;0.00;98.06
2022-07-19;Irlande;1628745;7571;0;0.46;0.00;99.54
2022-07-19;Grenade;18694;233;0;1.25;0.00;98.75
2022-07-19;Dominique;14852;68;0;0.46;0.00;99.54
2022-07-19;Colombie;6223497;140365;0;2.26;0.00;97.74
2022-07-19;Suisse;3911515;13862;0;0.35;0.00;99.65
2022-07-19;Belize;66317;680;0;1.03;0.00;98.97
2022-07-19;Brésil;33397814;675871;0;2.02;0.00;97.98
2022-07-19;Burundi;43593;38;0;0.09;0.00;99.91
2022-07-19;Barbade;88154;480;0;0.54;0.00;99.46
2022-07-19;Autriche;4663725;20183;0;0.43;0.00;99.57
2022-07-19;Arménie;424400;8629;0;2.03;0.00;97.97
2022-07-19;Andorre;45061;153;0;0.34;0.00;99.66
2022-07-19;Afrique du Sud;4000894;101935;0;2.55;0.00;97.45
2022-07-19;Vanuatu;11730;14;0;0.12;0.00;99.88
2022-07-19;Vatican;29;0;0;0.00;0.00;100.00
2022-07-19;Ukraine;5289986;116427;0;2.20;0.00;97.80
2022-07-19;Tonga;12439;12;0;0.10;0.00;99.90
2022-07-19;Thaïlande;4565854;31050;0;0.68;0.00;99.32
2022-07-19;Syrie;56022;3150;0;5.62;0.00;94.38
2022-07-19;Sénégal;86854;1968;0;2.27;0.00;97.73
2022-07-19;Arabie Saoudite;805277;9233;0;1.15;0.00;98.85
2022-07-19;Qatar;397446;680;0;0.17;0.00;99.83
2022-07-19;Polynésie Française;74113;649;0;0.88;0.00;99.12
2022-07-19;Mexique;6488358;326657;0;5.03;0.00;94.97
2022-07-19;Mauritanie;62032;989;0;1.59;0.00;98.41
2022-07-19;Mali;31203;737;0;2.36;0.00;97.64
2022-07-19;Moldavie;523034;11584;0;2.21;0.00;97.79
2022-07-19;Lituanie;1171034;9191;0;0.78;0.00;99.22
2022-07-19;Liban;1144149;10494;0;0.92;0.00;99.08
2022-07-19;Islande;200397;179;0;0.09;0.00;99.91
2022-07-19;Kenya;336904;5668;0;1.68;0.00;98.32
2022-07-19;Israël;4525442;11208;0;0.25;0.00;99.75
2022-07-19;Honduras;432139;10919;0;2.53;0.00;97.47
2022-07-19;Guatemala;991257;18851;0;1.90;0.00;98.10
2022-07-19;Gambie;12028;368;0;3.06;0.00;96.94
2022-07-19;Géorgie;1667453;16847;0;1.01;0.00;98.99
2022-07-19;Érythrée;9892;103;0;1.04;0.00;98.96
2022-07-19;République Dominicaine;623105;4383;0;0.70;0.00;99.30
